pitch_no,game_date,pa_of_inning,pitch_of_pa,pitcher,pitcher_id,pitcher_throws,batter_side,pitcher_set,inning,top_bottom,outs,balls,strikes,tagged_pitch_type,auto_pitch_type,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0
75,7/8/2018,1,1,Player B,111112,Right,Right,Undefined,3,Bottom,0,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.43449824,-2.681646916,-1.942066875,2375.830245,208.2082709,1:00,6.231536864,2.944104344,6.235444471,-13.32375286,18.31899314,10.20767827,2.413552651,1.890007929,86.49162164,-5.416287825,-0.263973348,0.402253847,-5.326327971,9.676758453,-2.798012815,50,5.900380204,4.329640941,-136.5046094,-6.886585619,-10.13610274,27.63488059,-13.75899444
57,7/8/2018,5,4,Player B,111112,Right,Right,Undefined,2,Bottom,2,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,1,0,,93.76109968,0.757737166,-1.676598663,2168.910773,194.5894277,12:30,6.187376874,2.894159943,6.220272353,-15.14336037,16.19130721,5.056703298,5.405162081,1.656344245,86.69861232,-2.326780554,-0.967111192,0.40026524,-2.462463016,7.648513474,-2.765483412,50,6.122896492,3.886731106,-137.1477827,1.259620984,-4.736988096,27.49518906,-17.46076473
56,7/8/2018,5,3,Player B,111112,Right,Right,Undefined,2,Bottom,2,0,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.31049225,-2.287064439,-4.878004912,2316.604659,193.3145991,12:30,6.23187706,2.77862772,6.259948133,-11.9584783,19.22867478,5.432410496,2.888304847,-1.399180336,87.25635307,-4.764276758,-4.101562351,0.399309546,-3.479831797,10.07251631,-2.403032141,50,5.932703118,11.58768725,-137.4114983,-5.952672733,-6.715443239,27.78994624,-12.73592179
55,7/8/2018,5,2,Player B,111112,Right,Right,Undefined,2,Bottom,2,0,1,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.76080508,-1.925818412,-2.97869045,2352.570969,196.5393874,12:30,6.127178709,2.74156997,6.314600642,-12.49334797,18.72572623,6.34194319,3.08084011,0.408113262,87.08725849,-4.50622616,-2.029135374,0.399516545,-3.462837923,9.696190082,-2.516720811,50,5.858093346,6.960644981,-137.0029951,-5.070881775,-6.668702144,26.51544966,-13.50121286
54,7/8/2018,5,1,Player B,111112,Right,Right,Undefined,2,Bottom,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,94.18908885,-2.043508814,-2.959799987,2255.567263,190.851566,12:15,6.211687656,2.891379626,6.395647072,-12.74117347,18.0967812,4.425791606,3.038571036,0.419940644,87.5567144,-4.671938918,-2.368831741,0.397038047,-2.421315758,9.407003647,-2.671097874,50,5.936613539,7.012937663,-137.6373089,-5.378815396,-4.70784664,26.66156013,-13.88369119
53,7/8/2018,4,7,Player B,111112,Right,Right,Undefined,2,Bottom,1,2,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Sacrifice,1,1,,94.61526022,-2.126167472,-3.397414122,2242.161482,192.5886325,12:30,6.052006484,2.958262673,6.365028157,-14.1756747,16.47550907,4.583207018,2.680891538,0.093028421,87.91662065,-5.020549745,-2.777481016,0.395817771,-2.617704813,8.542625609,-2.703385613,50,5.76868655,8.093384323,-138.1787074,-5.652108328,-5.125891031,27.09551304,-15.44620064
52,7/8/2018,4,6,Player B,111112,Right,Right,Undefined,2,Bottom,1,2,2,Fastball,ChangeUp,FoulBall,Undefined,Undefined,Undefined,0,0,,89.89722813,-1.479626794,-3.153113663,1650.728028,226.2220039,1:30,6.226866652,2.964868201,6.302652946,-20.95187398,13.28529739,13.40229449,2.888438232,1.057441791,82.81507745,-5.661398927,-0.86759453,0.418625956,-7.441129059,6.696287925,-2.729719991,50,5.987153436,6.849161599,-131.2981584,-4.100585933,-13.02457919,27.09862626,-20.45320194
51,7/8/2018,4,5,Player B,111112,Right,Right,Undefined,2,Bottom,1,2,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,94.12155641,-1.055695939,-2.621776693,2281.986893,179.0356463,12:00,6.130710104,2.842874539,6.396950996,-15.22391252,15.60054988,1.042295761,3.664505246,0.402221026,87.54739611,-4.150852281,-2.665779994,0.39695002,-0.497772223,7.811324137,-2.646302697,50,5.928560171,6.310609007,-137.6461817,-3.081979834,-0.968299985,26.56301667,-16.97893583
50,7/8/2018,4,4,Player B,111112,Right,Right,Undefined,2,Bottom,1,1,2,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.32328239,-1.65554807,-1.973104821,2333.223841,194.9714108,12:30,6.190838552,2.716476351,6.398797649,-11.78727237,19.19995006,5.964729039,3.457318872,1.28566506,86.7519109,-4.122190348,-1.087311113,0.398010604,-3.090460939,9.991527877,-2.571108254,50,5.945632242,4.596760842,-137.8680062,-4.413713575,-5.963248304,29.92800195,-12.89473623
49,7/8/2018,4,3,Player B,111112,Right,Right,Undefined,2,Bottom,1,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,80.79665282,-0.426998099,-2.965010764,2423.402197,38.68780556,7:15,6.155329043,2.605885791,6.079650823,-49.70069129,-7.411031025,-5.986282186,1.394460582,-0.754414767,75.96139662,-9.851947564,-4.319849997,0.465790574,3.169353715,-4.794402165,-2.363022103,50,5.976779501,6.33615389,-118.1433255,-2.404236069,4.525341678,20.35051104,-39.01970539
48,7/8/2018,4,2,Player B,111112,Right,Right,Undefined,2,Bottom,1,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,94.61388604,-2.875736793,-3.551105757,2310.629878,194.3013602,12:30,6.105005176,2.848990253,6.278792325,-12.60791687,18.69388024,5.616797232,2.165078133,-0.07790127,86.40657089,-5.493616944,-2.731422913,0.400052481,-3.407305825,10.0937986,-2.577707367,50,5.761214768,8.413298324,-137.8913117,-7.401095047,-6.523142302,32.28418593,-12.84989979
47,7/8/2018,4,1,Player B,111112,Right,Right,Undefined,2,Bottom,1,0,0,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.54770531,-0.398913656,-2.292468218,2446.64927,55.63164833,7:45,6.231570264,2.784215872,6.158915292,-45.44876305,-2.267268169,-4.462547802,1.851889933,0.179748351,75.03209322,-9.047390733,-3.363009997,0.470723596,2.56326519,-2.044172812,-2.599694545,50,6.059026385,4.829290662,-116.4539462,-2.174327784,3.578967768,18.4350417,-35.02823182
46,7/8/2018,3,4,Player B,111112,Right,Left,Undefined,2,Bottom,1,3,0,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,93.82576883,-4.154250819,-2.637217238,2327.374262,195.2624099,12:30,6.104492322,3.151174457,6.291019784,-12.79114422,18.48803096,5.866080449,0.964242163,1.093344878,87.42174423,-6.773345634,-1.777400902,0.399905992,-3.11006638,10.0790848,-2.951136865,50,5.662749307,6.150781108,-136.8617325,-10.42115903,-5.984638051,26.09348147,-12.77906883
45,7/8/2018,3,3,Player B,111112,Right,Left,Undefined,2,Bottom,1,2,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.68102904,-4.363468026,-1.983480985,2408.652097,195.5072066,12:30,6.128220841,3.054068162,6.34032268,-12.78624211,18.55197186,5.961136857,0.799270524,1.611346013,87.21911404,-6.983919986,-1.103860474,0.400288187,-3.019122781,10.19816726,-2.905976667,50,5.6744023,4.578850831,-136.6750262,-10.89946223,-5.786395756,26.38865541,-12.62842685
44,7/8/2018,3,2,Player B,111112,Right,Left,Undefined,2,Bottom,1,1,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,89.24969327,-3.530248898,-3.692668029,1528.705275,230.092781,1:45,6.026601052,3.138704808,6.359327117,-24.46175626,9.900862841,11.12284508,0.494904771,0.544395446,83.65680426,-8.311209616,-1.849654559,0.419401395,-6.190887131,5.26351193,-2.864514421,50,5.631075098,8.094529017,-130.2120736,-8.858505475,-10.8109401,22.95674049,-22.9825529
43,7/8/2018,3,1,Player B,111112,Right,Left,Undefined,2,Bottom,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.07812692,-3.911960225,-3.111610732,2297.589421,195.1792014,12:30,6.179938455,3.191444626,6.395891108,-13.11965181,18.81645643,5.929117501,1.243377433,0.704804865,85.91619149,-6.611738488,-2.234652179,0.404138367,-3.362280912,10.37062653,-2.960523135,50,5.764174457,7.226690736,-135.6909131,-9.756178052,-6.295876122,28.48434811,-12.75503461
42,7/8/2018,2,2,Player B,111112,Right,Right,Undefined,2,Bottom,1,0,1,Curveball,Curveball,InPlay,Undefined,FlyBall,Triple,0,0,,81.80215126,-0.296085442,-2.178730272,2483.513076,58.9812717,8:00,6.183138556,2.779300071,5.975077609,-46.01474147,-4.405044577,-8.80860832,1.850762717,-0.088740516,76.3038524,-9.066924546,-4.064007814,0.461994092,4.833568416,-3.197187604,-2.593964429,50,6.015738949,4.859699819,-119.6124339,-2.068526125,7.03151864,22.17983775,-36.82508115
41,7/8/2018,2,1,Player B,111112,Right,Right,Undefined,2,Bottom,1,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,94.32952598,-2.618331414,-4.121468927,2384.271062,200.2846075,12:45,6.068355878,3.092747795,6.22556541,-13.58830339,17.89132462,7.272700768,2.281744879,-0.229881069,86.40426692,-5.414437934,-2.993123757,0.401202169,-4.424136678,9.52946874,-2.774502532,50,5.741162045,9.702588874,-137.4373616,-6.799690409,-8.44489253,31.03810591,-13.98398228
40,7/8/2018,1,6,Player B,111112,Right,Right,Undefined,2,Bottom,0,3,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.12895308,-0.286111637,-1.679250245,2606.915254,47.37265329,7:30,6.105546273,2.968322252,5.885872696,-50.15115098,-6.910928209,-8.032740105,1.437386572,0.627458852,75.26883929,-9.77572911,-3.413536367,0.471046625,4.554936192,-4.528359617,-2.821740593,50,5.934811313,3.722626801,-117.2454068,-2.162585701,6.40354539,20.0983003,-38.54023134
39,7/8/2018,1,5,Player B,111112,Right,Right,Undefined,2,Bottom,0,3,1,Fastball,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,93.08487595,-3.698448283,-3.676091576,2258.448967,183.4730909,12:00,6.056944402,2.992020545,6.130998987,-15.76275358,16.1228138,2.154042991,1.079167192,-0.348987232,87.12664791,-6.850142292,-3.512918761,0.403814327,-1.302387256,8.59688116,-2.69979686,50,5.637490459,8.690435046,-135.7307656,-9.375060658,-2.474528466,24.55961678,-15.84002267
38,7/8/2018,1,4,Player B,111112,Right,Right,Undefined,2,Bottom,0,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,94.54842196,-3.635791783,-3.786572591,2294.359375,191.8267783,12:30,6.023970448,3.008760476,6.324291388,-15.05786764,15.54860751,4.183016622,1.175287615,-0.253275698,88.72546037,-6.666519017,-3.244883164,0.395525107,-2.392622011,8.285698539,-2.721545483,50,5.622896234,9.030087411,-137.9138188,-9.331960346,-4.709135983,24.37021701,-15.86621516
37,7/8/2018,1,3,Player B,111112,Right,Right,Undefined,2,Bottom,0,2,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,94.40059902,-2.386398539,-2.957677129,2228.817168,188.1837665,12:15,5.968379462,3.148291018,6.254505957,-14.8375487,15.91429312,3.325369401,2.297349134,0.579822125,88.2233051,-5.388196013,-2.575170028,0.396475891,-1.774514814,8.220924986,-2.920382701,50,5.660049726,7.056925487,-137.9315273,-6.303870523,-3.481911274,25.35218557,-16.04314271
36,7/8/2018,1,2,Player B,111112,Right,Right,Undefined,2,Bottom,0,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.58062821,1.260142558,-1.276459802,2271.386716,41.56377306,7:30,6.082399611,2.927866534,5.633927189,-48.93400724,-5.316554317,-4.907159563,2.962512966,1.217400693,75.43600536,-7.94050937,-2.415304282,0.473116302,3.001582951,-3.955013713,-2.810967575,50,6.04407083,2.795921605,-116.5457436,0.947760523,4.238299919,16.43310436,-37.75861329
35,7/8/2018,1,1,Player B,111112,Right,Right,Undefined,2,Bottom,0,0,0,Undefined,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,7/8/2018,3,3,Player B,111112,Right,Right,Undefined,1,Bottom,2,0,2,Curveball,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.90026829,-1.685306465,-2.252972937,2670.523306,29.13101277,7:00,6.130049715,2.846444604,5.720371773,-53.58329438,-10.65369271,-5.584606436,-0.134229144,0.16788768,76.11115489,-11.73240367,-3.529383637,0.469335548,3.058240599,-6.125871216,-2.646492138,50,5.832852626,4.868016242,-118.2121189,-5.218732624,4.352004417,21.33888821,-40.89141978
19,7/8/2018,3,2,Player B,111112,Right,Right,Undefined,1,Bottom,2,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.34236761,-2.897111425,-3.402504761,2293.145423,191.4143398,12:30,6.230719746,2.973276847,6.255313953,-14.55860605,17.56332731,4.485936332,2.107611005,0.088696507,86.4435198,-5.841601736,-2.804102472,0.405327551,-2.486621674,9.212051438,-2.711529549,50,5.882829313,7.910057888,-134.8377445,-7.362794843,-4.670028497,23.79066339,-14.87324917
18,7/8/2018,3,1,Player B,111112,Right,Right,Undefined,1,Bottom,2,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.11435557,-2.037723261,-3.463475457,2274.179323,193.6746101,12:30,6.141595379,3.099514159,6.313020564,-13.88391528,17.70914158,5.179481967,2.874728645,0.219603268,86.78974726,-4.870906219,-2.733732377,0.401933775,-2.916020674,9.146365235,-2.836847592,50,5.863055967,8.103041112,-136.0171638,-5.350329967,-5.552899371,25.22392838,-14.7568724
17,7/8/2018,2,4,Player B,111112,Right,Left,Undefined,1,Bottom,1,1,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,1,0,,91.7803716,-1.122717379,-3.674097258,2200.066856,201.0123457,12:45,6.082395372,3.072493321,6.144728482,-15.58610498,17.17987838,7.235204184,3.518070578,0.157654536,85.28539771,-4.271938852,-2.562196265,0.409422404,-4.084649713,8.608450579,-2.784188114,50,5.869043046,8.407902711,-134.0538082,-3.199378712,-7.538106153,25.13225093,-16.28739515
16,7/8/2018,2,3,Player B,111112,Right,Left,Undefined,1,Bottom,1,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.64638857,1.149113273,-2.001908258,2467.582863,35.02881357,7:15,6.234902918,2.757756231,5.744477347,-53.05859879,-6.65149806,-4.545603802,2.665461281,0.401601279,72.51162314,-8.898483239,-3.085338697,0.488149416,2.581754049,-4.737628373,-2.58115836,50,6.18377921,4.14540982,-113.5427959,0.63018445,3.394549478,19.39113275,-38.40319108
15,7/8/2018,2,2,Player B,111112,Right,Left,Undefined,1,Bottom,1,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.76343435,-3.232614034,-3.247511115,2354.830946,202.1882019,12:45,6.217243479,3.227048916,6.129258991,-10.12914437,22.27063457,9.679614826,2.144719161,0.912020881,85.54398886,-5.36872486,-1.671927266,0.407099137,-5.382392746,11.94583225,-2.973193754,50,5.838350608,7.391871056,-135.2756159,-8.038258565,-10.03238652,27.8823489,-9.907890725
14,7/8/2018,2,1,Player B,111112,Right,Left,Undefined,1,Bottom,1,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,93.98147905,-2.770058943,-2.14462176,2271.283204,193.4962782,12:30,6.202735295,3.153173319,6.070427497,-13.58660346,17.64908901,5.112147227,2.27246309,1.480538664,87.759191,-5.531096337,-1.429739243,0.399624268,-2.545828321,9.192394088,-2.982532291,50,5.855905386,5.008575377,-137.3290051,-7.169622764,-4.94931052,25.27849378,-14.30323912
13,7/8/2018,1,4,Player B,111112,Right,Left,Undefined,1,Bottom,0,0,2,Curveball,Curveball,InPlay,Undefined,GroundBall,Out,1,0,,80.32392717,-0.700376699,-2.049587661,2503.397363,24.52531025,6:45,6.270612544,2.717090224,5.527565485,-54.51164352,-10.3493607,-4.201210501,0.848375633,0.337273929,74.73054577,-10.96592283,-3.070112908,0.476089635,2.31094745,-6.17464933,-2.528579039,50,6.05357797,4.374940782,-117.3192761,-3.232015311,3.210939279,22.83209325,-40.75339729
12,7/8/2018,1,3,Player B,111112,Right,Left,Undefined,1,Bottom,0,0,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,0,0,,79.81875103,-0.043223612,-2.379557913,2500.184213,24.04453229,6:45,6.14832583,3.08397784,5.759140635,-53.7280318,-8.89560951,-3.431064917,1.408386961,0.467990495,73.24937248,-10.29220539,-3.265402951,0.479721554,1.749812069,-5.656448202,-2.876170482,50,5.994705206,4.984953899,-116.5054525,-1.765810259,2.367516672,25.07535343,-39.82729067
11,7/8/2018,1,2,Player B,111112,Right,Left,Undefined,1,Bottom,0,0,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,92.22030946,-2.028128553,-3.273505448,2270.920132,199.9744801,12:45,6.06672542,3.198766077,5.992244151,-14.56987381,18.27990903,7.314801271,2.740579733,0.654645863,85.18588313,-4.986668563,-2.145272921,0.409952191,-4.083722402,9.422370016,-2.933853283,50,5.776118602,7.490316426,-134.5984065,-5.320979806,-7.545776084,27.23729334,-14.76368435
10,7/8/2018,1,1,Player B,111112,Right,Left,Undefined,1,Bottom,0,0,0,Fastball,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.08232834,-2.396780509,-2.923136353,2382.690949,200.8500292,12:45,6.157192156,3.477921797,5.934950935,-12.46787355,20.58922905,8.483432431,2.660674729,1.355019197,84.9108143,-4.963024091,-1.576038273,0.411259952,-4.626315515,10.74966084,-3.23966889,50,5.835031759,6.611750057,-134.3834484,-6.109848251,-8.508522124,27.55526443,-12.40373094
175,7/7/2018,4,3,Povse,111111,Right,Left,Stretch,6,Bottom,2,2,0,Fastball,Fastball,InPlay,Undefined,Popup,Out,1,0,,87.224818,-2.899630365,-3.474938319,1976.015951,238.2077835,2:00,6.143151178,1.835127897,7.493562641,-24.38746575,10.05954683,13.47472893,1.678501658,-0.070157695,81.02717703,-7.665528056,-0.649440041,0.418611748,-9.280220951,5.925909833,-1.666018423,50,6.205069618,7.425825952,-127.3825759,-6.989148404,-15.36732114,24.25191333,-22.36120467
174,7/7/2018,4,2,Povse,111111,Right,Left,Stretch,6,Bottom,2,1,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,83.45454999,-3.432375498,-3.581645458,1747.659613,257.822437,2:30,6.074661948,1.938565869,7.504904758,-33.22122913,4.263355064,13.98127035,0.393685256,-0.01993546,78.1817699,-9.851134766,-0.66243171,0.437002171,-9.561760875,2.700338626,-1.764956382,50,6.10864715,7.320274001,-121.8361636,-8.002381042,-14.53319751,21.42918595,-28.06972561
173,7/7/2018,4,1,Povse,111111,Right,Left,Stretch,6,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,88.13422714,-2.633365608,-2.877100978,1860.826637,226.9364369,1:30,6.069754861,1.868942698,7.668526481,-22.34754518,10.91575567,9.469611861,2.024509054,0.176927161,82.3749588,-7.011591347,-0.825750653,0.411222545,-6.797931306,6.323199994,-1.737154132,50,6.154127325,6.261352708,-128.8811083,-6.398525861,-11.60667189,22.99327201,-21.37792481
172,7/7/2018,3,4,Povse,111111,Right,Right,Stretch,6,Bottom,2,3,0,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,88.26608606,0.383736322,-2.648325445,1988.084845,230.791049,1:45,6.169617799,1.783828362,7.664968971,-22.15740965,11.08338537,11.21852844,4.843986941,0.44250341,81.78007287,-3.992098817,-0.251977001,0.411080768,-7.800668716,5.709453669,-1.662910406,50,6.39474404,5.725000946,-129.2033869,0.407033416,-13.31471257,24.46242342,-22.42876423
171,7/7/2018,3,3,Povse,111111,Right,Right,Stretch,6,Bottom,2,2,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,88.28956691,-1.237276861,-1.676543162,1953.835931,238.4092234,2:00,6.204336672,1.742392004,7.624051051,-24.82902735,8.281342989,10.69656863,3.204102951,1.226933965,82.46803932,-6.100873457,0.612798872,0.410258183,-7.214545223,4.468010967,-1.665604146,50,6.352243007,3.53973712,-129.3116628,-3.317208845,-12.39565428,23.24610892,-24.49734579
170,7/7/2018,3,2,Povse,111111,Right,Right,Stretch,6,Bottom,2,1,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,82.53289762,-0.498690658,-1.920764301,1633.781925,246.8752129,2:15,6.274678445,1.655002037,7.364021085,-31.48053803,6.700146281,12.21163282,3.379496398,1.038222316,77.14203792,-6.613618304,0.649360337,0.441108611,-8.072897369,3.351158035,-1.558800788,50,6.452541745,3.773038214,-120.8682855,-1.722875762,-12.11482558,20.37257836,-27.14503689
169,7/7/2018,3,1,Povse,111111,Right,Right,Stretch,6,Bottom,2,0,0,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,88.55611797,-0.061251764,-2.531611202,2031.370855,227.7803066,1:30,6.329552105,1.53390574,7.627563179,-20.93677223,12.01166851,10.99518145,4.70711442,0.276934238,82.39313459,-4.188306438,-0.184799301,0.409234598,-7.595009759,6.341814219,-1.416814843,50,6.533998031,5.481032666,-129.6573418,-0.581692917,-13.11129207,23.52635173,-21.22615236
168,7/7/2018,2,2,Povse,111111,Right,Right,Stretch,6,Bottom,0,0,1,Fastball,Fastball,InPlay,Undefined,GroundBall,Out,2,0,,90.39061048,-2.427457012,-2.948065213,2091.085375,229.8134448,1:45,6.274287192,1.540645705,7.604635513,-19.51711842,12.46174169,12.42743904,2.646835187,0.028184994,83.65535361,-6.279443992,-0.316022128,0.40305133,-8.594739239,7.22694359,-1.402985703,50,6.365990028,6.517190768,-132.1221679,-6.030206368,-15.28268264,26.58187679,-19.32350333
167,7/7/2018,2,1,Povse,111111,Right,Right,Stretch,6,Bottom,0,0,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,89.71718179,-2.074820351,-2.486927236,2002.164559,226.0981977,1:30,6.12961698,1.657045553,7.584797938,-19.94705629,12.35951442,10.66265967,2.783056552,0.410584221,83.39238491,-6.001604085,-0.202594308,0.405151783,-7.410771533,7.036317149,-1.540210482,50,6.237319483,5.449730412,-131.2441868,-5.191679256,-13.06386555,25.00146665,-19.77027915
166,7/7/2018,1,6,Povse,111111,Right,Left,Windup,6,Bottom,0,3,2,Fastball,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,,91.54068479,-3.422355326,-3.768118427,2175.852461,209.7153504,1:00,6.139807529,1.589759869,7.549486632,-14.66386801,16.63006664,7.782317281,2.016346831,-1.050404058,84.84934088,-6.326725323,-2.044638876,0.398625579,-6.083804913,9.840359529,-1.408317902,50,6.181389989,8.60259635,-133.5727214,-8.334502193,-11.08921109,26.37200157,-14.2376049
165,7/7/2018,1,5,Povse,111111,Right,Left,Windup,6,Bottom,0,3,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,87.64464447,-1.466992939,-3.3353647,1935.248088,239.4120079,2:00,6.152506547,1.96681832,7.54279308,-24.24450411,9.703911546,13.58216524,2.991374355,0.199070547,81.35225915,-6.22349011,-0.487646737,0.415515324,-9.307424891,5.356712767,-1.807440741,50,6.287205259,7.159566571,-128.150602,-3.805114695,-15.6183817,24.23095935,-23.18518368
164,7/7/2018,1,4,Player A,111111,Right,Left,Windup,6,Bottom,0,2,1,Fastball,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,87.26532024,-1.557011695,-4.078160791,2005.572699,234.2209949,1:45,6.227708753,1.675559264,7.423033723,-24.96261498,9.423719335,10.54843438,2.921384178,-1.022389785,81.17098764,-6.431762889,-1.828508226,0.418236144,-7.687410137,5.183305981,-1.470823496,50,6.354027219,8.835065153,-127.4769803,-4.025109842,-12.79663346,23.35565071,-23.54580243
163,7/7/2018,1,3,Player A,111111,Right,Left,Windup,6,Bottom,0,1,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,82.13954787,-0.304743457,-2.307833708,1748.928359,243.5550293,2:00,6.349971056,1.894771875,7.409753459,-30.85063643,7.709871611,12.35516248,3.682075453,0.943036761,76.56046383,-6.31389413,0.294360155,0.443333231,-8.277997304,3.89177808,-1.780244934,50,6.538546281,4.569047931,-120.262771,-1.283810154,-12.27139592,20.65743223,-26.40483314
162,7/7/2018,1,2,Player A,111111,Right,Left,Windup,6,Bottom,0,1,0,ChangeUp,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,,85.98906694,-2.0890185,-1.851402675,1965.356996,214.2455074,1:15,6.573066063,1.63231014,7.320845967,-20.12123138,15.58599723,8.793137677,3.190395727,0.791739169,79.32113594,-6.04490066,0.0699692,0.426337793,-6.176569492,8.882846743,-1.537476797,50,6.669632829,3.847489182,-125.7614562,-5.040042791,-9.911805569,25.02509652,-17.91936399
161,7/7/2018,1,1,Player A,111111,Right,Left,Windup,6,Bottom,0,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,81.90423958,-0.692289606,-1.997818708,1840.322619,247.9773964,2:15,6.306902882,1.991085595,7.144870769,-32.62331522,6.865581339,13.36811828,3.139494701,1.393620774,75.79692705,-7.030053986,0.798814126,0.448724362,-8.770357319,3.49553363,-1.884032367,50,6.470646693,3.861501745,-119.8382249,-2.175180943,-12.79039454,22.54044816,-27.07627972
